2,17,77.88333333,1232,19,0.32
2,17,77.86666667,1234,19,0.32
2,17,77.85,1237,19,0.32
2,17,77.83333333,1238,19,0.32
2,17,77.81666667,1227,19,0.32
2,17,77.8,1226,19,0.32
2,17,77.78333333,1222,19,0.32
2,17,77.76666667,1219,19,0.32
2,17,77.75,1218,19,0.32
2,17,77.73333333,1211,19,0.32
2,17,77.71666667,1208,19,0.32
2,17,77.7,1205,19,0.32
2,17,77.68333333,1203,19,0.32
2,17,77.66666667,1202,18,0.32
2,17,77.65,1202,18,0.32
2,17,77.63333333,1201,18,0.32
2,17,77.61666667,1201,18,0.32
2,17,77.6,1199,18,0.32
2,17,77.58333333,1199,18,0.32
2,17,77.56666667,1198,18,0.32
2,17,77.55,1199,18,0.32
2,17,77.53333333,1199,18,0.32
2,17,77.51666667,1198,18,0.33
2,17,77.5,1198,18,0.33
2,17,77.48333333,1198,18,0.33
2,17,77.46666667,1196,18,0.33
2,17,77.45,1197,18,0.33
2,17,77.43333333,1198,18,0.33
2,17,77.41666667,1197,18,0.33
2,17,77.4,1197,18,0.33
2,17,77.38333333,1197,18,0.33
2,17,77.36666667,1195,18,0.33
2,17,77.35,1194,18,0.33
2,17,77.33333333,1194,18,0.33
2,17,77.31666667,1194,18,0.33
2,17,77.3,1192,18,0.33
2,17,77.28333333,1190,18,0.33
2,17,77.26666667,1190,18,0.33
2,17,77.25,1190,18,0.33
2,17,77.23333333,1189,18,0.33
2,17,77.21666667,1187,18,0.33
2,17,77.2,1183,17,0.33
2,17,77.18333333,1179,17,0.33
2,17,77.16666667,1174,17,0.33
2,17,77.15,1167,17,0.33
2,17,77.13333333,1164,17,0.33
2,17,77.11666667,1161,17,0.33
2,17,77.1,1158,17,0.33
2,17,77.08333333,1155,17,0.32
2,17,77.06666667,1154,17,0.32
2,17,77.05,1153,17,0.32
2,17,77.03333333,1150,17,0.32
